tenant_id,yil,yil_durum,surec,kpi_id,pg,durum,etkin_hedef,config_hedef,snapshot_hedef,temel_hedef,cakisma,config_var,is_included,birim,periyot
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,337,Kurum İmaj Endeksi (Toplum),FALLBACK,95,,,95,,,,%,Çeyreklik
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,339,STG'lere (BM 17 Kalkınma İlkesi) hizmet eden faaliyet sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,333,Sosyal Medya İçerik Sayısı,FALLBACK,144,,,144,,,,sayı,Çeyreklik
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,332,Sosyal Medyadaki Takipçi Sayısı Artış Oranı (linkedin + İnstagram),FALLBACK,5650,,,5650,,,,sayı,Çeyreklik
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,338,Sosyal Sorumluluk Faaliyet Sayısı,FALLBACK,5,,,5,,,,sayı,Yıllık
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,340,Sosyal Sorumluluk Faaliyetlerine Katılan Dış Paydaş Sayısı,FALLBACK,4,,,4,,,,sayı,Yıllık
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,331,Tanınırlık Oranı,FALLBACK,15,,,15,,,,%,Yıllık
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,334,Yeşil Dönüşüme İlişkin Paylaşım Oranı,FALLBACK,9,,,9,,,,sayı,Çeyreklik
16,2020,draft,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2021,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2022,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2023,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2024,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2025,closed,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2026,active,SR3 - KURUM İMAJI VE KÜLTÜRÜ YÖNETİM SÜRECİ,335,İçerik Başına Etkileşim Oranı,FALLBACK,11000,,,11000,,,,sayı,Çeyreklik
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,SNAPSHOT,16-20,,16-20,16-20,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,357,Danışmanlık Hizmeti Verilen Yeni Firma Sayısı,FALLBACK,16-20,,,16-20,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,SNAPSHOT,1001-1200,,1001-1200,1001-1200,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,351,Etkinliklere Katılımcı Sayısı,FALLBACK,1001-1200,,,1001-1200,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,FALLBACK,18-22,,,18-22,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,FALLBACK,18-22,,,18-22,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,FALLBACK,18-22,,,18-22,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,FALLBACK,18-22,,,18-22,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,SNAPSHOT,18-22,,18-22,18-22,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,SNAPSHOT,18-22,,18-22,18-22,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,344,FVÖK/Net Satış Oranı,FALLBACK,18-22,,,18-22,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,SNAPSHOT,90-100,,90-100,90-100,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,345,Gelir Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,SNAPSHOT,90-100,,90-100,90-100,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,346,Gider Bütçesine Uyum Oranı,FALLBACK,90-100,,,90-100,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,354,Hedef Pazardaki Müşteri Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,355,KMF ile Aynı Bölgede Benzer Ürün ve Hizmetleri Sunan Kurum Sayısı,YOK,,,,,,,,sayı,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,348,Kayseri İmalat Sanayisi Ortalama Dijital Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,347,Kayseri İmalat Sanayisi Ortalama Yalın Farkındalık Artış Oranı,YOK,,,,,,,,%,Yıllık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2021,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2022,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2023,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2024,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2025,closed,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2026,active,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,349,Kayseri İmalat Sanayisi Ortalama Yeşil/Sürdürlebilirlik Farkındalık Artış Oranı,YOK,,,,,,,,%,Aylık
16,2020,draft,SR4 - PAZARLAMA STRATEJİLERİ YÖNETİM SÜRECİ,353,Mevcut Müşterileri Ziyaret Sayısı,FALLBACK,50-59,,,50-59,,,,sayı,Yıllık
